주소,경도,위도
서울특별시 종로구 숭인동 숭인동2길 14-5,127.0206743,37.5784386
서울특별시 종로구 숭인동 숭인동1길 38,127.0197,37.5767242
서울특별시 종로구 숭인동 난계로29가길 16,127.0223679,37.5737457
서울특별시 종로구 숭인동 종로58가길 27,127.0167295,37.57240669999999
서울특별시 종로구 숭인동 지봉로4길 13,127.0167121,37.5713339
서울특별시 종로구 숭인동 숭인동2길 51,127.0191477,37.5774799
서울특별시 종로구 숭인동 숭인동2길 48,127.0192626,37.5777545
서울특별시 종로구 숭인동 청계천로 391,127.0205679,37.5721308
서울특별시 종로구 숭인동 난계로29가길 20,127.0223708,37.57361770000001
서울특별시 종로구 숭인동 숭인동1나길 11-7,127.0200424,37.5772985
서울특별시 종로구 숭인동 난계로29가길 17,127.0227201,37.573716
서울특별시 종로구 숭인동 난계로29가길 24,127.0223771,37.57344450000001
서울특별시 종로구 숭인동 난계로29가길 19,127.0227246,37.573564
서울특별시 종로구 숭인동 난계로29길 33-4,127.0213071,37.5738382
서울특별시 종로구 숭인동 종로66길 28,127.0216989,37.5735486
서울특별시 종로구 숭인동 보문로9길 51,127.02051,37.5784322
서울특별시 종로구 숭인동 종로65길 12-4,127.0201181,37.5750135
서울특별시 종로구 숭인동 동망산길 120,127.018111,37.5788451
서울특별시 종로구 신문로1가 새문안로3길 12,126.9729577,37.5713228
서울특별시 종로구 신영동 세검정로6다길 11-1,126.9623233,37.601908
서울특별시 종로구 신영동 진흥로 480,126.9603408,37.6055192
서울특별시 종로구 연건동 대학로 47,127.0018455,37.5754386
서울특별시 종로구 옥인동 필운대로 69,126.9676978,37.5820939
서울특별시 종로구 익선동 삼일대로32길 36,126.9891365,37.5751021
서울특별시 종로구 인의동 종로 183,126.9986668,37.57148249999999
서울특별시 종로구 창신동 낙산성곽동길 35-1,127.0089564,37.5757515
서울특별시 종로구 창신동 창신길 140-19,127.0097876,37.5779831
서울특별시 종로구 창신동 창신길 140-14,127.0100319,37.5777667
서울특별시 종로구 창신동 창신길 140-15,127.009732,37.5777627
서울특별시 종로구 창신동 창신길 140-10,127.0100385,37.5775887
서울특별시 종로구 창신동 창신길 140-8,127.0099103,37.5773558
서울특별시 종로구 창신동 낙산5길 22,127.0106959,37.57931380000001
서울특별시 종로구 창신동 창신9길 14,127.0099083,37.5761158
서울특별시 종로구 창신동 지봉로 25,127.0151883,37.5722682
서울특별시 종로구 창신동 창신길 20,127.01102,37.5724003
서울특별시 종로구 창신동 지봉로5길 7,127.0142876,37.5742172
서울특별시 종로구 창신동 지봉로 81,127.0150299,37.5773786
서울특별시 종로구 창신동 창신7길 21-5,127.009338,37.5758833
서울특별시 종로구 창신동 창신4가길 40-3,127.0095272,37.5751168
서울특별시 종로구 창신동 창신7길 22,127.0093605,37.57599950000001
서울특별시 종로구 창신동 동망산길 19,127.0140149,37.5805122
서울특별시 종로구 창신동 낙산길 198,127.0117854,37.5803228
서울특별시 종로구 창신동 지봉로 87,127.0146963,37.5779924
서울특별시 종로구 창신동 창신길 131-4,127.0092435,37.57719160000001
서울특별시 종로구 청운동 자하문로33길 43,126.9673817,37.58620459999999
서울특별시 종로구 충신동 율곡로20길 24,127.0040451,37.5751369
서울특별시 종로구 평창동 평창문화로 19,126.9636307,37.60470300000001
서울특별시 종로구 평창동 평창문화로 81-6,126.9702491,37.6074371
서울특별시 종로구 평창동 평창문화로 140,126.9756811,37.6091348
서울특별시 종로구 평창동 평창문화로 156,126.9773999,37.6099787
서울특별시 종로구 평창동 평창25길 4,126.9748344,37.6101423
서울특별시 종로구 평창동 평창12길 14-4,126.9676001,37.6069992
서울특별시 종로구 평창동 평창문화로 118,126.9737495,37.6081436
서울특별시 종로구 평창동 평창문화로 172,126.9786732,37.6109272
서울특별시 종로구 평창동 평창문화로 171,126.9722171,37.6068381
서울특별시 종로구 평창동 평창문화로 142,126.9759196,37.6096858
서울특별시 종로구 평창동 평창문화로 119,126.9727035,37.6091251
서울특별시 종로구 평창동 평창24길 6,126.9742728,37.6085199
서울특별시 종로구 평창동 세검정로 384-13,126.9587368,37.6005917
서울특별시 종로구 필운동 필운대로2길 2,126.9697236,37.5782174
서울특별시 종로구 필운동 사직로 95,126.9693403,37.5763329
서울특별시 종로구 행촌동 사직로 21,126.9626274,37.5736795
서울특별시 종로구 혜화동 혜화로8길 25,127.0010669,37.5881834
서울특별시 종로구 홍파동 송월길 99,126.9639851,37.5711499
서울특별시 중구 남대문로5가 소월로2길 30,126.9757901,37.5538322
서울특별시 중구 남창동 퇴계로2길 15-6,126.9776017,37.5567938
서울특별시 중구 만리동1가 만리재로 193,126.967313,37.5561649
서울특별시 중구 묵정동 퇴계로50길 42,127.0006888,37.5607789
서울특별시 중구 산림동 을지로 157,126.9959389,37.567676
서울특별시 중구 산림동 청계천로 160,126.9959389,37.567676
서울특별시 중구 순화동 서소문로9길 28,126.9703714,37.5635909
서울특별시 중구 순화동 통일로 86,126.9696552,37.5631523
서울특별시 중구 순화동 칠패로 27,126.9720654,37.5601765
서울특별시 중구 신당동 동호로11마길 20-8,127.0059651,37.551391
서울특별시 중구 신당동 다산로42길 38,127.0182388,37.5643544
서울특별시 중구 신당동 동호로11바길 21,127.006384,37.5505779
서울특별시 중구 신당동 다산로 56,127.0077871,37.5494486
서울특별시 중구 신당동 다산로 32,127.0092806,37.5490132
서울특별시 중구 신당동 동호로17길 229,127.0052556,37.5497321
서울특별시 중구 신당동 다산로34길 26,127.0162067,37.5613908
서울특별시 중구 신당동 동호로11마길 24,127.0061351,37.5510591
서울특별시 중구 신당동 청구로4길 37,127.0156032,37.5613837
서울특별시 중구 신당동 동호로17길 256-35,127.0061197,37.5480412
서울특별시 중구 신당동 동호로11아길 15,127.005296,37.551526
서울특별시 중구 신당동 청계천로 318,127.0139466,37.5694611
서울특별시 중구 신당동 청구로17길 24-5,127.0115783,37.5601153
서울특별시 중구 신당동 퇴계로90길 74,127.0227206,37.5616188
서울특별시 중구 신당동 동호로11마길 5,127.0065126,37.5518491
서울특별시 중구 신당동 청구로1길 23,127.0178958,37.5581685
서울특별시 중구 신당동 청구로4길 40,127.0160379,37.5615446
서울특별시 중구 신당동 청구로4길 36,127.0158704,37.5612826
서울특별시 중구 신당동 다산로42가길 43,127.0168718,37.5627382
서울특별시 중구 신당동 동호로11바길 30-1,127.0057442,37.5503819
서울특별시 중구 신당동 동호로11마길 39,127.0057349,37.5505663
서울특별시 중구 신당동 다산로42나길 46,127.0172826,37.5623943
서울특별시 중구 신당동 난계로 151,127.0233353,37.5649714
서울특별시 중구 신당동 퇴계로 448,127.0212159,37.5653775
서울특별시 중구 신당동 동호로11자길 23,127.0054535,37.5509156
서울특별시 중구 신당동 동호로11자길 22,127.005185,37.5510315
서울특별시 중구 신당동 동호로 173,127.0110498,37.5536227
서울특별시 중구 신당동 동호로10길 30,127.0147101,37.554768
서울특별시 중구 신당동 동호로11마길 20-7,127.0058708,37.5510607
서울특별시 중구 신당동 청구로3길 72,127.0140177,37.5565603
서울특별시 중구 신당동 청구로 64,127.0167306,37.5604482
서울특별시 중구 신당동 청구로6길 52,127.0158118,37.5621348
서울특별시 중구 신당동 청구로6길 8,127.0146958,37.5602812
서울특별시 중구 신당동 다산로21길 31,127.0105868,37.5584817
서울특별시 중구 신당동 동호로15길 91-8,127.0073412,37.5530924
서울특별시 중구 신당동 동호로11마길 34,127.0058088,37.5508819
서울특별시 중구 신당동 동호로11마길 32,127.0058907,37.5509095
서울특별시 중구 신당동 동호로17길 256-4,127.0060015,37.548869
서울특별시 중구 신당동 동호로17길 256-12,127.0063288,37.5488182
서울특별시 중구 신당동 다산로40길 23,127.0173784,37.5639593
서울특별시 중구 신당동 퇴계로80길 30,127.0176459,37.5641833
서울특별시 중구 신당동 다산로36길 109,127.0217595,37.55997170000001
서울특별시 중구 예장동 퇴계로30길 24,126.9915863,37.5598377
서울특별시 중구 을지로5가 을지로 221,127.0027688,37.5673637
서울특별시 중구 인현동2가 마른내로 72,126.9961708,37.5642195
서울특별시 중구 장충동1가 동호로20가길 38,127.0067744,37.5599362
서울특별시 중구 장충동1가 동호로20나길 23,127.0072579,37.5594934
서울특별시 중구 장충동2가 동호로25길 36,127.0016717,37.5592554
서울특별시 중구 중림동 청파로 464,126.9683413,37.5606355
서울특별시 중구 중림동 중림로 10,126.9653067,37.5581158
서울특별시 중구 중림동 서소문로6길 34,126.9672574,37.5595871
서울특별시 중구 충무로4가 퇴계로 217,126.9958453,37.5623301
서울특별시 중구 충무로5가 퇴계로49길 14,126.9999538,37.5633899
서울특별시 중구 필동1가 퇴계로 195,126.9924672,37.5610862
서울특별시 중구 황학동 난계로 169,127.0232706,37.5665824
서울특별시 중구 황학동 난계로21길 39,127.0212348,37.5702352
서울특별시 중구 황학동 마장로9길 49-15,127.0185298,37.570152
서울특별시 중구 황학동 난계로17길 16,127.0226006,37.5695476
서울특별시 중구 황학동 난계로13길 36,127.021568,37.5672832
서울특별시 중구 황학동 청계천로 400,127.021434,37.5709778
서울특별시 중구 황학동 퇴계로 447,127.0219095,37.5661712
서울특별시 중구 회현동1가 소공로 35,126.9819219,37.5582581
서울특별시 중구 회현동2가 소공로 46,126.9832186,37.5594019
서울특별시 중구 흥인동 퇴계로75길 7,127.0154683,37.5658402
서울특별시 중구 흥인동 다산로46길 17,127.0171104,37.5668612
서울특별시 중랑구 망우동 용마산로112가길 34,127.1020356,37.5970392
서울특별시 중랑구 면목동 동일로 501,127.0795854,37.5752186
서울특별시 중랑구 면목동 용마산로 348,127.0942653,37.582767
서울특별시 중랑구 면목동 용마산로62길 43,127.0948459,37.5788383
서울특별시 중랑구 면목동 용마산로 290,127.0914216,37.5774271
서울특별시 중랑구 면목동 용마산로 210,127.0870397,37.5724668
서울특별시 중랑구 면목동 사가정로71길 19,127.095949,37.5813205
서울특별시 중랑구 묵동 숙선옹주로 6-9,127.077907,37.6148556
서울특별시 중랑구 묵동 동일로 932,127.0775528,37.6138455
서울특별시 중랑구 상봉동 신내로7가길 31,127.093634,37.6020164
서울특별시 중랑구 상봉동 상봉로 131,127.0922415,37.5974401
서울특별시 중구 황학동 난계로11길 22,127.0225823,37.5663223
서울특별시 중구 황학동 난계로13길 17,127.0225182,37.5671904
서울특별시 중구 황학동 난계로17길 48,127.0207424,37.5696862
서울특별시 중구 황학동 난계로 173,127.0232987,37.5671056
서울특별시 중구 황학동 난계로11길 30,127.0224954,37.5667412
서울특별시 중구 회현동1가 퇴계로 72,126.9815177,37.5565076
서울특별시 중구 회현동1가 퇴계로12길 88,126.981848,37.5557093
서울특별시 중구 회현동1가 소공로3길 29-8,126.98252,37.5562246
서울특별시 중구 회현동1가 퇴계로8길 65-3,126.9803311,37.5568679
서울특별시 중구 흥인동 다산로 274,127.0165286,37.5674296
서울특별시 중구 흥인동 마장로 58,127.0163823,37.56731
서울특별시 중구 흥인동 퇴계로73길 20,127.0142211,37.5660833
서울특별시 중랑구 망우동 상봉로 110,127.0933313,37.5956861
서울특별시 중랑구 망우동 송림길 124,127.1058449,37.605121
서울특별시 중랑구 망우동 양원역로 37,127.10671,37.6037964
서울특별시 중랑구 망우동 양원역로 18,127.1092696,37.6022195
서울특별시 중랑구 망우동 양원역로 49,127.1063153,37.6047122
서울특별시 중랑구 망우동 망우로58길 31,127.0940948,37.59682859999999
서울특별시 중랑구 망우동 용마산로116길 44,127.1029883,37.5994411
서울특별시 중랑구 망우동 망우로 504-10,127.1078216,37.5998937
서울특별시 중랑구 망우동 봉우재로 229,127.098283,37.59551860000001
서울특별시 중랑구 망우동 용마산로116길 43,127.1028846,37.5997172
서울특별시 중랑구 망우동 망우로 504-7,127.1084594,37.599976
서울특별시 중랑구 망우동 망우로81길 27,127.1062861,37.602757
서울특별시 중랑구 망우동 용마산로112가길 36,127.1026123,37.5971931
서울특별시 중랑구 망우동 망우로 498,127.1072825,37.60023959999999
서울특별시 중랑구 망우동 망우로58길 47,127.0941935,37.5960992
서울특별시 중랑구 망우동 봉우재로71길 18,127.0988269,37.5963289
서울특별시 중랑구 망우동 용마산로114길 43,127.1035682,37.5993462
서울특별시 중랑구 망우동 용마산로114길 37,127.1033491,37.59927589999999
서울특별시 중랑구 망우동 용마산로 463,127.0982884,37.5927198
서울특별시 중랑구 망우동 망우로75길 19,127.1049545,37.6023573
서울특별시 중랑구 망우동 용마산로115가길 16,127.0958899,37.5975714
서울특별시 중랑구 망우동 용마산로116길 76,127.1048,37.5995752
서울특별시 중랑구 망우동 망우로76길 51,127.1062772,37.5984166
